<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ANTO.L,D,20030319,000000,123.60,124.63,122.37,124.40,725700,0
ANTO.L,D,20030320,000000,124.75,126.00,124.25,124.95,620300,0
ANTO.L,D,20030321,000000,123.40,124.20,122.00,123.00,264800,0
ANTO.L,D,20030324,000000,120.00,120.00,119.00,119.00,77400,0
ANTO.L,D,20030325,000000,120.00,120.00,118.00,118.00,157500,0
ANTO.L,D,20030326,000000,116.00,116.00,113.20,113.20,34100,0
ANTO.L,D,20030327,000000,114.00,118.00,114.00,118.00,417700,0
ANTO.L,D,20030328,000000,117.30,118.00,116.20,116.20,8900,0
ANTO.L,D,20030331,000000,116.20,116.60,116.00,116.00,97900,0
ANTO.L,D,20030401,000000,116.20,118.40,116.20,116.85,121700,0
ANTO.L,D,20030402,000000,117.00,120.00,117.00,120.00,64200,0
ANTO.L,D,20030403,000000,120.00,124.00,120.00,122.80,51900,0
ANTO.L,D,20030404,000000,123.00,124.00,121.20,124.00,130600,0
ANTO.L,D,20030407,000000,128.00,130.00,127.00,129.00,453700,0
ANTO.L,D,20030408,000000,124.00,127.60,124.00,127.60,148600,0
ANTO.L,D,20030409,000000,126.00,126.00,126.00,126.00,36700,0
ANTO.L,D,20030410,000000,125.00,127.00,125.00,126.00,172300,0
ANTO.L,D,20030411,000000,126.00,127.00,126.00,127.00,65000,0
ANTO.L,D,20030414,000000,125.05,125.05,125.05,125.05,4800,0
ANTO.L,D,20030415,000000,126.00,130.00,126.00,127.00,79800,0
ANTO.L,D,20030416,000000,127.70,130.00,126.00,126.00,358000,0
ANTO.L,D,20030417,000000,127.70,130.00,126.00,126.00,358000,0
ANTO.L,D,20030418,000000,126.00,126.00,126.00,126.00,000,0
ANTO.L,D,20030421,000000,126.00,126.00,126.00,126.00,000,0
ANTO.L,D,20030422,000000,127.40,127.40,127.40,127.40,2500,0
ANTO.L,D,20030423,000000,127.40,127.40,125.00,125.00,200400,0
ANTO.L,D,20030424,000000,123.40,125.00,123.40,125.00,110200,0
ANTO.L,D,20030425,000000,125.00,126.00,125.00,125.00,143400,0
ANTO.L,D,20030428,000000,126.00,126.00,126.00,126.00,66000,0
ANTO.L,D,20030429,000000,127.00,127.00,124.00,124.20,180300,0
ANTO.L,D,20030430,000000,125.00,127.00,125.00,125.90,268800,0
ANTO.L,D,20030501,000000,125.20,125.20,125.20,125.20,105500,0
ANTO.L,D,20030502,000000,125.00,125.00,125.00,125.00,1600,0
ANTO.L,D,20030505,000000,125.00,125.00,125.00,125.00,000,0
ANTO.L,D,20030506,000000,124.80,126.00,124.00,125.00,317200,0
ANTO.L,D,20030507,000000,124.00,124.00,120.00,120.00,87600,0
ANTO.L,D,20030508,000000,120.00,121.20,120.00,120.00,63900,0
ANTO.L,D,20030509,000000,121.20,121.40,121.00,121.25,27100,0
ANTO.L,D,20030512,000000,120.00,122.50,120.00,122.50,88200,0
ANTO.L,D,20030513,000000,123.60,124.00,123.05,124.00,157100,0
