<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
III.L,D,20060505,000000,1258.98,1302.78,1258.98,1302.09,7956000,0
III.L,D,20060508,000000,1308.34,1319.47,1287.49,1293.05,2689800,0
III.L,D,20060509,000000,1298.61,1313.90,1288.88,1295.83,2935700,0
III.L,D,20060510,000000,1298.61,1300.00,1286.10,1297.22,2419600,0
III.L,D,20060511,000000,1308.34,1308.34,1272.89,1277.75,2892600,0
III.L,D,20060512,000000,1268.72,1272.89,1229.09,1232.57,2715700,0
III.L,D,20060515,000000,1229.09,1240.21,1182.58,1203.37,3663400,0
III.L,D,20060516,000000,1202.67,1215.05,1186.13,1198.50,2808700,0
III.L,D,20060517,000000,1195.03,1208.86,1146.43,1147.75,2864700,0
III.L,D,20060518,000000,1147.75,1171.81,1120.64,1156.10,3057700,0
III.L,D,20060519,000000,1158.88,1178.34,1152.62,1172.78,4529000,0
III.L,D,20060522,000000,1175.56,1180.36,1133.74,1139.41,3275500,0
III.L,D,20060523,000000,1140.11,1218.84,1143.30,1210.32,5541700,0
III.L,D,20060524,000000,1195.72,1230.48,1169.30,1173.48,2886900,0
III.L,D,20060525,000000,1170.00,1198.11,1163.33,1195.72,2997200,0
III.L,D,20060526,000000,1197.11,1241.60,1197.11,1241.60,4800100,0
III.L,D,20060529,000000,1241.60,1241.60,1241.60,1241.60,000,0
III.L,D,20060530,000000,1241.60,1241.60,1202.67,1214.49,3369500,0
III.L,D,20060531,000000,1213.80,1236.74,1195.03,1233.96,3773800,0
III.L,D,20060601,000000,1231.18,1238.13,1207.82,1238.13,2894700,0
III.L,D,20060602,000000,1251.34,1267.33,1224.22,1234.65,4340500,0
III.L,D,20060605,000000,1240.21,1238.39,1203.44,1217.97,1606100,0
III.L,D,20060606,000000,1211.02,1211.02,1172.78,1179.04,5826200,0
III.L,D,20060607,000000,1179.04,1190.86,1162.35,1179.04,4072700,0
III.L,D,20060608,000000,1154.01,1189.47,1139.41,1158.18,4753500,0
III.L,D,20060609,000000,1168.61,1199.89,1158.18,1192.94,2298200,0
III.L,D,20060612,000000,1192.25,1192.25,1172.09,1177.65,1259800,0
III.L,D,20060613,000000,1154.71,1167.22,1133.16,1157.49,3301900,0
III.L,D,20060614,000000,1163.05,1171.39,1142.26,1167.91,2270400,0
III.L,D,20060615,000000,1176.26,1200.59,1165.13,1192.94,2836700,0
III.L,D,20060616,000000,1204.76,1219.24,1193.64,1193.64,3084400,0
III.L,D,20060619,000000,1208.24,1219.84,1180.40,1204.76,1687300,0
III.L,D,20060620,000000,1196.42,1205.25,1187.45,1204.76,2703500,0
III.L,D,20060621,000000,1201.28,1208.93,1180.43,1203.37,2553700,0
III.L,D,20060622,000000,1217.97,1230.41,1199.48,1211.02,3022800,0
III.L,D,20060623,000000,1206.84,1215.12,1187.38,1199.20,2514300,0
III.L,D,20060626,000000,1201.98,1214.49,1196.42,1204.06,3137500,0
III.L,D,20060627,000000,1215.19,1219.15,1203.37,1203.37,1365100,0
III.L,D,20060628,000000,1202.67,1217.69,1202.67,1213.80,1655100,0
III.L,D,20060629,000000,1225.61,1243.69,1212.41,1243.69,1443000,0
III.L,D,20060630,000000,1234.65,1258.98,1231.18,1253.42,2737900,0
III.L,D,20060703,000000,1258.98,1279.84,1241.60,1274.97,2221600,0
III.L,D,20060704,000000,1280.53,1280.53,1247.17,1255.51,1692300,0
III.L,D,20060705,000000,1252.73,1271.50,1239.52,1247.86,4539100,0
III.L,D,20060706,000000,1247.86,1265.24,1240.21,1255.51,2561500,0
III.L,D,20060707,000000,1253.42,1258.29,1244.39,1255.51,879200,0
III.L,D,20060710,000000,1258.98,1279.14,1256.90,1272.89,1745600,0
III.L,D,20060711,000000,1274.97,1284.01,1229.09,1237.43,2101700,0
III.L,D,20060712,000000,1241.60,1265.24,1241.60,1250.64,1319700,0
III.L,D,20060713,000000,1238.13,1238.82,1211.02,1218.66,2461600,0
III.L,D,20060714,000000,1208.24,1227.01,1192.94,1196.42,1860600,0
III.L,D,20060717,000000,1029.41,1029.41,1000.59,1015.29,1144400,0
III.L,D,20060718,000000,1014.12,1026.47,999.41,1012.35,2837700,0
III.L,D,20060719,000000,1012.94,1034.71,1012.94,1032.94,2301900,0
III.L,D,20060720,000000,1042.35,1051.18,1026.47,1045.29,1795800,0
III.L,D,20060721,000000,1044.12,1053.53,1022.94,1025.29,1884100,0
III.L,D,20060724,000000,1035.88,1068.24,1035.88,1065.29,1257500,0
III.L,D,20060725,000000,1072.94,1072.94,1049.41,1054.71,4239200,0
III.L,D,20060726,000000,1051.76,1064.12,1046.47,1054.71,3112400,0
III.L,D,20060727,000000,1055.88,1074.12,1045.88,1072.35,2114600,0
III.L,D,20060728,000000,1073.53,1100.00,1069.41,1095.88,3375900,0
III.L,D,20060731,000000,1101.18,1105.88,1087.06,1091.76,3245200,0
III.L,D,20060801,000000,1090.59,1105.88,1075.88,1078.82,1401400,0
III.L,D,20060802,000000,1082.35,1103.53,1082.35,1101.76,2423500,0
III.L,D,20060803,000000,1101.76,1101.76,1101.76,1101.76,000,0
III.L,D,20060804,000000,1084.12,1091.76,1071.18,1085.88,2454000,0
III.L,D,20060807,000000,1080.00,1091.18,1071.76,1082.35,1552200,0
III.L,D,20060808,000000,1092.35,1097.65,1074.12,1078.82,1548400,0
III.L,D,20060809,000000,1077.65,1095.29,1076.47,1094.12,3291400,0
III.L,D,20060810,000000,1078.24,1094.71,1074.12,1086.47,2121800,0
III.L,D,20060811,000000,1085.88,1092.94,1081.18,1089.41,1924600,0
III.L,D,20060814,000000,1099.41,1099.41,1087.65,1098.82,1008700,0
III.L,D,20060815,000000,1099.41,1114.71,1089.41,1110.59,1465800,0
III.L,D,20060816,000000,1110.59,1117.65,1092.94,1114.12,1273200,0
III.L,D,20060817,000000,1117.06,1127.65,1117.06,1124.71,1484000,0
III.L,D,20060818,000000,1125.29,1125.29,1108.24,1111.18,2458500,0
III.L,D,20060821,000000,1115.29,1116.47,1091.76,1094.71,1905300,0
III.L,D,20060822,000000,1100.00,1108.24,1089.41,1106.47,2092100,0
III.L,D,20060823,000000,1112.35,1117.06,1093.53,1096.47,1107900,0
III.L,D,20060824,000000,1102.35,1109.41,1089.41,1090.59,1741600,0
III.L,D,20060825,000000,1088.24,1095.29,1086.47,1092.35,679400,0
III.L,D,20060828,000000,1092.35,1092.35,1092.35,1092.35,000,0
III.L,D,20060829,000000,1100.59,1113.53,1095.29,1109.41,2222000,0
III.L,D,20060830,000000,1110.00,1117.06,1107.65,1112.94,1221200,0
III.L,D,20060831,000000,1113.53,1122.94,1103.53,1119.41,1567300,0
III.L,D,20060901,000000,1122.94,1141.18,1114.12,1137.65,3331900,0
III.L,D,20060904,000000,1135.88,1147.65,1124.71,1135.29,2038300,0
III.L,D,20060905,000000,1130.59,1134.12,1121.76,1129.41,1011600,0
III.L,D,20060906,000000,1135.29,1135.29,1120.00,1125.29,1239200,0
III.L,D,20060907,000000,1115.29,1124.12,1109.41,1114.12,1340700,0
III.L,D,20060908,000000,1111.76,1130.59,1111.76,1123.53,797300,0
III.L,D,20060911,000000,1113.53,1122.35,1107.06,1115.29,1472100,0
III.L,D,20060912,000000,1111.76,1115.88,1108.82,1114.12,4775700,0
III.L,D,20060913,000000,1122.35,1128.24,1116.47,1120.00,2265700,0
III.L,D,20060914,000000,1115.29,1130.00,1114.12,1117.06,1623000,0
III.L,D,20060915,000000,1122.94,1124.71,1104.71,1104.71,2408200,0
III.L,D,20060918,000000,1102.35,1107.65,1094.12,1095.88,1715800,0
III.L,D,20060919,000000,1091.76,1092.94,1079.41,1079.41,3314900,0
III.L,D,20060920,000000,1084.12,1108.24,1076.47,1103.53,2900800,0
III.L,D,20060921,000000,1108.82,1108.82,1094.71,1099.41,978400,0
III.L,D,20060922,000000,1097.06,1097.06,1085.88,1091.18,1290000,0
III.L,D,20060925,000000,1100.00,1103.53,1077.06,1081.18,986500,0
III.L,D,20060926,000000,1086.47,1100.00,1086.47,1098.82,3249100,0
III.L,D,20060927,000000,1108.24,1108.24,1095.29,1103.53,2268200,0
III.L,D,20060928,000000,1106.47,1115.88,1096.47,1110.00,2655000,0
III.L,D,20060929,000000,1114.12,1120.59,1094.71,1100.59,2542500,0
III.L,D,20061002,000000,1116.47,1116.47,1101.18,1102.94,2377700,0
III.L,D,20061003,000000,1096.47,1104.71,1091.18,1101.76,1666700,0
III.L,D,20061004,000000,1109.41,1111.76,1102.35,1107.65,1619900,0
III.L,D,20061005,000000,1117.65,1117.65,1104.12,1117.65,1541000,0
III.L,D,20061006,000000,1117.65,1117.65,1104.12,1112.94,1361600,0
III.L,D,20061009,000000,1112.35,1117.65,1106.47,1111.76,1805900,0
III.L,D,20061010,000000,1111.76,1142.35,1111.76,1135.88,3909700,0
III.L,D,20061011,000000,1127.65,1142.35,1127.65,1138.24,5354400,0
III.L,D,20061012,000000,1135.29,1158.24,1131.76,1157.65,2959700,0
III.L,D,20061013,000000,1154.12,1168.24,1148.24,1156.47,2843700,0
III.L,D,20061016,000000,1155.88,1167.06,1151.76,1154.12,2166100,0
III.L,D,20061017,000000,1157.06,1157.06,1133.53,1133.53,1208700,0
III.L,D,20061018,000000,1134.71,1149.41,1134.71,1149.41,1794400,0
III.L,D,20061019,000000,1147.06,1154.12,1132.35,1151.18,1966300,0
III.L,D,20061020,000000,1157.06,1157.06,1140.00,1147.65,894600,0
III.L,D,20061023,000000,1147.65,1157.06,1143.53,1152.94,1197400,0
III.L,D,20061024,000000,1152.94,1157.65,1143.53,1144.71,2887900,0
III.L,D,20061025,000000,1138.82,1152.94,1135.29,1148.82,3605500,0
III.L,D,20061026,000000,1150.59,1155.88,1147.06,1150.59,2191100,0
III.L,D,20061027,000000,1150.59,1159.41,1127.65,1136.47,1902800,0
III.L,D,20061030,000000,1132.94,1140.59,1125.88,1134.71,1031200,0
III.L,D,20061031,000000,1127.06,1137.65,1124.12,1129.41,1593500,0
III.L,D,20061101,000000,1124.12,1144.12,1124.12,1132.35,1023900,0
III.L,D,20061102,000000,1128.24,1135.29,1124.12,1134.12,4346300,0
III.L,D,20061103,000000,1138.82,1138.82,1116.47,1118.24,2106100,0
III.L,D,20061106,000000,1121.18,1147.06,1116.47,1145.29,2380100,0
III.L,D,20061107,000000,1141.18,1162.94,1141.18,1161.18,2045500,0
III.L,D,20061108,000000,1149.41,1162.35,1149.41,1155.29,1941700,0
III.L,D,20061109,000000,1164.71,1166.47,1149.41,1164.71,3092300,0
III.L,D,20061110,000000,1164.71,1191.18,1158.82,1167.65,3401400,0
III.L,D,20061113,000000,1163.53,1188.24,1163.53,1182.35,2804800,0
III.L,D,20061114,000000,1177.65,1182.35,1165.88,1171.76,1778300,0
III.L,D,20061115,000000,1171.76,1176.47,1155.29,1162.35,2967500,0
III.L,D,20061116,000000,1154.12,1167.65,1153.53,1164.12,1444800,0
